TeamName,Player,Pos,Exp,Options                 Minor,Status,Payroll Salary,Payroll Salary                 Adjusted,Base Salary,Signing Bonus
Atlanta Braves,Olson                   Matt Olson,1B,6.103,0,Veteran,22000000.00,22000000.00,22000000.00,-
Atlanta Braves,Morton                   Charlie Morton,SP,15.01,0,Veteran,20000000.00,20000000.00,20000000.00,-
Atlanta Braves,Sale                   Chris Sale,SP,13.061,0,Veteran,17100000.00,-,16000000.00,-
Atlanta Braves,Iglesias                   Raisel Iglesias,RP,8.154,0,Veteran,16000000.00,16000000.00,16000000.00,-
Atlanta Braves,Ozuna                   Marcell Ozuna,DH,10.124,0,Veteran,16000000.00,16000000.00,16000000.00,-
Atlanta Braves,Fried                   Max Fried,SP,5.148,0,Arbitration 4 (S2),15000000.00,15000000.00,15000000.00,-
Atlanta Braves,Soler                   Jorge Soler,RF,8.143,0,Veteran,10000000.00,2370968.00,7000000.00,3000000.00
Atlanta Braves,Murphy                   Sean Murphy,C,4.029,0,Arbitration 2,9000000.00,9000000.00,9000000.00,-
Atlanta Braves,d'Arnaud                   Travis d'Arnaud,C,10.044,0,Veteran,8000000.00,8000000.00,8000000.00,-
Atlanta Braves,Jimenez                   Joe Jimenez,RP,6.061,0,Veteran,8000000.00,8000000.00,8000000.00,-
Atlanta Braves,Albies                   Ozzie Albies,2B,6.062,0,Veteran,7000000.00,7000000.00,7000000.00,-
Atlanta Braves,Johnson                   Pierce Johnson,RP,4.137,0,Veteran,7000000.00,7000000.00,7000000.00,-
Atlanta Braves,Jackson                   Luke Jackson,RP,7.019,0,Veteran,6500000.00,2131706.00,6500000.00,-
Atlanta Braves,Bummer                   Aaron Bummer,RP,5.15,0,Arbitration 4 Bypassed,5500000.00,5500000.00,5500000.00,-
Atlanta Braves,Harris II                   Michael Harris II,CF,2,3,Pre-Arbitration Bypassed,5000000.00,5000000.00,5000000.00,-
Atlanta Braves,López                   Reynaldo López,SP,6.004,0,Veteran,4000000.00,4000000.00,4000000.00,-
Atlanta Braves,Duvall                   Adam Duvall,RF,7.151,0,Veteran,3000000.00,3000000.00,3000000.00,-
Atlanta Braves,Arcia                   Orlando Arcia,SS,6.114,0,Veteran,2000000.00,2000000.00,2000000.00,-
Atlanta Braves,Lee                   Dylan Lee,RP,1.15,2,Pre-Arbitration,760000.00,719136.00,760000.00,-
Atlanta Braves,Kelenic                   Jarred Kelenic,LF,1.169,1,Pre-Arbitration,760000.00,760000.00,760000.00,-
Atlanta Braves,Hernández                   Daysbel Hernández,RP,0.071,1,Pre-Arbitration,740000.00,159139.00,740000.00,-
Atlanta Braves,Urshela                   Giovanny Urshela,3B,6.127,0,Veteran,740000.00,163098.00,740000.00,-
Atlanta Braves,White                   Eli White,OF,2.087,0,Pre-Arbitration,740000.00,202878.00,740000.00,-
Atlanta Braves,Merrifield                   Whit Merrifield,2B,7.101,0,Veteran,740000.00,274482.00,740000.00,-
Atlanta Braves,Holmes                   Grant Holmes,RP,,0,Pre-Arbitration,740000.00,417690.00,740000.00,-
Atlanta Braves,Laureano                   Ramon Laureano,LF,4.165,0,Arbitration 3,740000.00,421668.00,740000.00,-
Atlanta Braves,Schwellenbach                   Spencer Schwellenbach,SP,,3,Pre-Arbitration,740000.00,493333.00,740000.00,-
Atlanta Braves,Chavez                   Jesse Chavez,RP,13.038,0,Veteran,740000.00,740000.00,740000.00,-
Atlanta Braves,Riley                   Austin Riley,3B,4.138,0,Arbitration 3 Bypassed,21000000.00,21000000.00,21000000.00,-
Atlanta Braves,Acuña Jr.                   Ronald Acuña Jr.,RF,5.159,0,Arbitration 4 Bypassed,17000000.00,17000000.00,17000000.00,-
Atlanta Braves,Minter                   A.J. Minter,RP,5.154,0,Arbitration 4 (S2),6220000.00,6220000.00,6220000.00,-
Atlanta Braves,Strider                   Spencer Strider,SP,2.003,3,Pre-Arbitration Bypassed,1000000.00,1000000.00,1000000.00,-
Atlanta Braves,Ynoa                   Huascar Ynoa,SP,3.011,1,Arbitration 1,825000.00,825000.00,825000.00,-
Atlanta Braves,Kerr                   Ray Kerr,RP,0.109,1,Pre-Arbitration,740000.00,243814.00,740000.00,-
Atlanta Braves,Perdomo                   Angel Perdomo,RP,1.131,0,Pre-Arbitration,740000.00,740000.00,740000.00,-
Arizona Diamondbacks,Montgomery                   Jordan Montgomery,SP,6.153,0,Veteran,25000000.00,25000000.00,25000000.00,-
Arizona Diamondbacks,Bell                   Josh Bell,1B,7.053,0,Veteran,16500000.00,2250000.00,16500000.00,-
Arizona Diamondbacks,Rodriguez                   Eduardo Rodriguez,SP,8.07,0,Veteran,14000000.00,14000000.00,14000000.00,-
Arizona Diamondbacks,Marte                   Ketel Marte,2B,7.162,0,Veteran,13600000.00,13600000.00,13000000.00,600000.00
Arizona Diamondbacks,Suarez                   Eugenio Suarez,3B,9.061,0,Veteran,11285716.00,11285716.00,11000000.00,285716.00
Arizona Diamondbacks,Walker                   Christian Walker,1B,5.124,0,Arbitration 3,10900000.00,10900000.00,10900000.00,-
Arizona Diamondbacks,Gallen                   Zac Gallen,SP,4.1,0,Arbitration 2,10011000.00,10011000.00,10011000.00,-
Arizona Diamondbacks,Gurriel Jr.                   Lourdes Gurriel Jr.,LF,5.094,0,Veteran,10000000.00,10000000.00,10000000.00,-
Arizona Diamondbacks,Pederson                   Joc Pederson,DH,9.028,0,Veteran,9500000.00,9500000.00,9500000.00,-
Arizona Diamondbacks,Kelly                   Merrill Kelly,SP,5,0,Veteran,8500000.00,8500000.00,8000000.00,500000.00
Arizona Diamondbacks,Carroll                   Corbin Carroll,RF,1.038,3,Pre-Arbitration Bypassed,3625000.00,3625000.00,3000000.00,625000.00
Arizona Diamondbacks,McGough                   Scott McGough,RP,1.046,0,Veteran,3000000.00,3000000.00,3000000.00,-
Arizona Diamondbacks,Puk                   A.J. Puk,RP,3.124,2,Arbitration 1,1800000.00,638710.00,1800000.00,-
Arizona Diamondbacks,Grichuk                   Randal Grichuk,RF,9.033,0,Veteran,1500000.00,1500000.00,1500000.00,-
Arizona Diamondbacks,Thompson                   Ryan Thompson,RP,3.095,2,Arbitration 2,1350000.00,1350000.00,1350000.00,-
Arizona Diamondbacks,Ginkel                   Kevin Ginkel,RP,3.033,2,Arbitration 1,1225000.00,1225000.00,1225000.00,-
Arizona Diamondbacks,Smith                   Pavin Smith,OF,2.091,0,Pre-Arbitration,1000000.00,508968.00,1000000.00,-
Arizona Diamondbacks,Newman                   Kevin Newman,SS,5.046,0,Veteran,1000000.00,946237.00,1000000.00,-
Arizona Diamondbacks,Mantiply                   Joe Mantiply,RP,3.029,2,Arbitration 1,925000.00,925000.00,925000.00,-
Arizona Diamondbacks,Martinez                   Justin Martinez,RP,0.031,1,Pre-Arbitration,850000.00,754050.00,850000.00,-
Arizona Diamondbacks,Perdomo                   Geraldo Perdomo,SS,2.015,2,Pre-Arbitration,786000.00,786000.00,786000.00,-
Arizona Diamondbacks,Thomas                   Alek Thomas,CF,1.132,1,Pre-Arbitration,769500.00,591591.00,769500.00,-
Arizona Diamondbacks,McCarthy                   Jake McCarthy,CF,1.124,1,Pre-Arbitration,766000.00,766000.00,766000.00,-
Arizona Diamondbacks,Nelson                   Ryne Nelson,SP,1.02,2,Pre-Arbitration,764300.00,764300.00,764300.00,-
Arizona Diamondbacks,Moreno                   Gabriel Moreno,C,1.061,1,Pre-Arbitration,760100.00,760100.00,760100.00,-
Arizona Diamondbacks,Pfaadt                   Brandon Pfaadt,SP,0.097,2,Pre-Arbitration,754400.00,754400.00,754400.00,-
Arizona Diamondbacks,Hughes                   Brandon Hughes,RP,1.141,3,Pre-Arbitration,740000.00,167076.00,740000.00,-
Arizona Diamondbacks,Herrera                   Jose Herrera,C,1.093,0,Pre-Arbitration,740000.00,393822.00,740000.00,-
Arizona Diamondbacks,Sewald                   Paul Sewald,RP,5.072,0,Arbitration 3,7350000.00,7350000.00,7350000.00,-
Arizona Diamondbacks,Nelson                   Kyle Nelson,RP,2.076,1,Pre-Arbitration,757300.00,757300.00,757300.00,-
Arizona Diamondbacks,Jameson                   Drey Jameson,RP,1.003,1,Pre-Arbitration,749700.00,749700.00,749700.00,-
Arizona Diamondbacks,Jarvis                   Bryce Jarvis,RP,0.04,1,Pre-Arbitration,743600.00,743600.00,743600.00,-
Oakland Athletics,Stripling                   Ross Stripling,RP,7.115,0,Veteran,12500000.00,9250000.00,12500000.00,-
Oakland Athletics,Brown                   Seth Brown,LF,3.104,2,Arbitration 1,2600000.00,2600000.00,2600000.00,-
Oakland Athletics,Alexander                   Scott Alexander,RP,6.08,0,Veteran,2400000.00,2400000.00,2250000.00,-
Oakland Athletics,McFarland                   T.J. McFarland,RP,8.05,0,Veteran,1500000.00,1500000.00,1500000.00,-
Oakland Athletics,Rooker                   Brent Rooker,DH,2.059,1,Pre-Arbitration,750000.00,750000.00,750000.00,-
Oakland Athletics,Allen                   Nick Allen,SS,1.094,0,Pre-Arbitration,745000.00,276345.00,745000.00,-
Oakland Athletics,Sears                   JP Sears,SP,1.081,2,Pre-Arbitration,745000.00,745000.00,745000.00,-
Oakland Athletics,Langeliers                   Shea Langeliers,C,1.051,3,Pre-Arbitration,745000.00,745000.00,745000.00,-
Oakland Athletics,Bleday                   J.J. Bleday,CF,1.055,1,Pre-Arbitration,745000.00,745000.00,745000.00,-
Oakland Athletics,Ginn                   J.T. Ginn,SP,,3,Pre-Arbitration,740000.00,163118.00,740000.00,-
Oakland Athletics,Holman                   Grant Holman,RP,,2,Pre-Arbitration,740000.00,175032.00,740000.00,-
Oakland Athletics,Wilson                   Jacob Wilson,SS,,3,Pre-Arbitration,740000.00,286416.00,740000.00,-
Oakland Athletics,Otanez                   Michel Otanez,RP,,1,Pre-Arbitration,740000.00,346086.00,740000.00,-
Oakland Athletics,Boyle                   Joe Boyle,RP,0.015,2,Pre-Arbitration,740000.00,393822.00,740000.00,-
Oakland Athletics,Harris                   Hogan Harris,RP,0.07,0,Pre-Arbitration,740000.00,397800.00,740000.00,-
Oakland Athletics,Ferguson                   Tyler Ferguson,RP,,1,Pre-Arbitration,740000.00,441558.00,740000.00,-
Oakland Athletics,Cameron                   Daz Cameron,LF,1.032,0,Pre-Arbitration,740000.00,521118.00,740000.00,-
Oakland Athletics,Estes                   Joey Estes,SP,0.012,1,Pre-Arbitration,740000.00,564876.00,740000.00,-
Oakland Athletics,Hernaiz                   Darell Hernaiz,SS,,1,Pre-Arbitration,740000.00,596700.00,740000.00,-
Oakland Athletics,Butler                   Lawrence Butler,RF,0.052,1,Pre-Arbitration,740000.00,600678.00,740000.00,-
Oakland Athletics,Soderstrom                   Tyler Soderstrom,1B,0.069,2,Pre-Arbitration,740000.00,620568.00,740000.00,-
Oakland Athletics,Muller                   Kyle Muller,RP,0.149,0,Pre-Arbitration,740000.00,624546.00,740000.00,-
Oakland Athletics,Nevin                   Tyler Nevin,1B,1.04,0,Pre-Arbitration,740000.00,640458.00,740000.00,-
Oakland Athletics,Schuemann                   Max Schuemann,3B,,3,Pre-Arbitration,740000.00,684216.00,740000.00,-
Oakland Athletics,Spence                   Mitch Spence,SP,,2,Pre-Arbitration,740000.00,740000.00,740000.00,-
Oakland Athletics,Miller                   Mason Miller,RP,0.166,3,Pre-Arbitration,740000.00,740000.00,740000.00,-
Oakland Athletics,McCann                   Kyle McCann,C,,3,Pre-Arbitration,740000.00,740000.00,740000.00,-
Oakland Athletics,Gelof                   Zack Gelof,2B,0.08,2,Pre-Arbitration,740000.00,740000.00,740000.00,-
Oakland Athletics,Wood                   Alex Wood,SP,10.123,0,Veteran,8500000.00,8500000.00,8500000.00,-
Oakland Athletics,Andujar                   Miguel Andujar,3B,4.053,0,Arbitration 3,1700000.00,1700000.00,1700000.00,-
Oakland Athletics,Gott                   Trevor Gott,RP,5.057,0,Veteran,1500000.00,1500000.00,1500000.00,-
Oakland Athletics,Adams                   Austin Adams,RP,4.15,0,Veteran,1300000.00,1300000.00,800000.00,-
Oakland Athletics,Bido                   Osvaldo Bido,SP,0.079,0,Pre-Arbitration,750000.00,411264.00,750000.00,-
Oakland Athletics,Ruiz                   Esteury Ruiz,LF,1.029,2,Pre-Arbitration,745000.00,688860.00,745000.00,-
Oakland Athletics,Waldichuk                   Ken Waldichuk,SP,1.035,2,Pre-Arbitration,745000.00,745000.00,745000.00,-
Oakland Athletics,Medina                   Luis Medina,SP,0.146,0,Pre-Arbitration,740000.00,740000.00,740000.00,-
Baltimore Orioles,Burnes                   Corbin Burnes,SP,5.049,0,Arbitration 3,15637000.00,15637000.00,15637000.00,-
Baltimore Orioles,McCann                   James McCann,C,9.028,0,Veteran,12150000.00,4000000.00,12000000.00,150000.00
Baltimore Orioles,Santander                   Anthony Santander,RF,5.162,0,Arbitration 4 (S2),11700000.00,11700000.00,11700000.00,-
Baltimore Orioles,Eflin                   Zach Eflin,SP,7.018,0,Veteran,11000000.00,3844100.00,11000000.00,-
Baltimore Orioles,Mullins                   Cedric Mullins,CF,4.078,0,Arbitration 2,6325000.00,6325000.00,6325000.00,-
Baltimore Orioles,Soto                   Gregory Soto,RP,4.102,0,Arbitration 2,5000000.00,1666667.00,5000000.00,-
Baltimore Orioles,Dominguez                   Seranthony Dominguez,RP,5.131,0,Arbitration 4 Bypassed,4250000.00,1508065.00,4250000.00,-
Baltimore Orioles,Mountcastle                   Ryan Mountcastle,1B,3.105,2,Arbitration 1,4137500.00,4137500.00,4137500.00,-
Baltimore Orioles,Slater                   Austin Slater,LF,5.147,0,Arbitration 4 (S2),4000000.00,246667.00,4000000.00,-
Baltimore Orioles,O'Hearn                   Ryan O'Hearn,1B,4.17,0,Arbitration 3,3500000.00,3500000.00,3500000.00,-
Baltimore Orioles,Coulombe                   Danny Coulombe,RP,5.008,0,Arbitration 3,2300000.00,2300000.00,2300000.00,-
Baltimore Orioles,Urias                   Ramon Urias,3B,3.025,0,Arbitration 1,2100000.00,2100000.00,2100000.00,-
Baltimore Orioles,Perez                   Cionel Perez,RP,3.085,0,Arbitration 1,1200000.00,1200000.00,1200000.00,-
Baltimore Orioles,Webb                   Jacob Webb,RP,3.046,0,Arbitration 1,1000000.00,1000000.00,1000000.00,-
Baltimore Orioles,Akin                   Keegan Akin,RP,3.083,1,Arbitration 1,825000.00,235055.00,825000.00,-
Baltimore Orioles,Rutschman                   Adley Rutschman,C,2,3,Pre-Arbitration,760300.00,760300.00,760300.00,-
Baltimore Orioles,Kremer                   Dean Kremer,SP,2.112,1,Pre-Arbitration,756600.00,756600.00,756600.00,-
Baltimore Orioles,Henderson                   Gunnar Henderson,SS,1.036,3,Pre-Arbitration,756200.00,756200.00,756200.00,-
Baltimore Orioles,Cano                   Yennier Cano,RP,1.065,2,Pre-Arbitration,752300.00,752300.00,752300.00,-
Baltimore Orioles,Westburg                   Jordan Westburg,2B,0.098,3,Pre-Arbitration,745800.00,745800.00,745800.00,-
Baltimore Orioles,Cowser                   Colton Cowser,LF,0.043,2,Pre-Arbitration,742800.00,742800.00,742800.00,-
Baltimore Orioles,Selby                   Colin Selby,RP,0.055,1,Pre-Arbitration,740000.00,19890.00,740000.00,-
Baltimore Orioles,Bowman                   Matt Bowman,RP,4.043,0,Veteran,740000.00,151164.00,740000.00,-
Baltimore Orioles,Rivera                   Emmanuel Rivera,3B,2.026,0,Pre-Arbitration,740000.00,155142.00,740000.00,-
Baltimore Orioles,Holliday                   Jackson Holliday,2B,,2,Pre-Arbitration,740000.00,310322.00,740000.00,-
Baltimore Orioles,Povich                   Cade Povich,SP,,2,Pre-Arbitration,740000.00,318279.00,740000.00,-
Baltimore Orioles,Kjerstad                   Heston Kjerstad,OF,0.018,2,Pre-Arbitration,740000.00,473440.00,740000.00,-
Baltimore Orioles,Suarez                   Albert Suarez,SP,1.025,0,Pre-Arbitration,740000.00,656370.00,740000.00,-
Baltimore Orioles,Means                   John Means,SP,5.007,0,Arbitration 3,3325000.00,3325000.00,3325000.00,-
Baltimore Orioles,Mateo                   Jorge Mateo,SS,4,0,Arbitration 2,2700000.00,2700000.00,2700000.00,-
Baltimore Orioles,Wells                   Tyler Wells,SP,2.132,2,Arbitration 1 (S2),1962500.00,1962500.00,1962500.00,-
Baltimore Orioles,Bautista                   Félix Bautista,RP,2,3,Pre-Arbitration Bypassed,1000000.00,1000000.00,1000000.00,-
Baltimore Orioles,Bradish                   Kyle Bradish,SP,1.16,2,Pre-Arbitration,754500.00,754500.00,754500.00,-
Baltimore Orioles,Rodriguez                   Grayson Rodriguez,SP,0.129,2,Pre-Arbitration,748300.00,748300.00,748300.00,-
Baltimore Orioles,Smith                   Burch Smith,RP,4.092,1,Veteran,740000.00,318240.00,740000.00,-
Boston Red Sox,Story                   Trevor Story,SS,8,0,Veteran,22500000.00,22500000.00,22500000.00,-
Boston Red Sox,Yoshida                   Masataka Yoshida,DH,1,3,Veteran,18600000.00,18600000.00,18000000.00,600000.00
Boston Red Sox,Pivetta                   Nick Pivetta,SP,5.166,0,Arbitration 3,7500000.00,7500000.00,7500000.00,-
Boston Red Sox,Martin                   Chris Martin,RP,6.133,0,Veteran,7500000.00,7500000.00,7500000.00,-
Boston Red Sox,O'Neill                   Tyler O'Neill,LF,5.059,0,Arbitration 3,5850000.00,5850000.00,5850000.00,-
Boston Red Sox,Jansen                   Danny Jansen,C,5.05,0,Arbitration 3,5200000.00,1817204.00,5200000.00,-
Boston Red Sox,Garcia                   Luis Garcia,RP,8.006,0,Veteran,4250000.00,1370940.00,4250000.00,-
Boston Red Sox,Sims                   Lucas Sims,RP,5.014,0,Arbitration 3,2850000.00,919380.00,2850000.00,-
Boston Red Sox,Rafaela                   Ceddanne Rafaela,CF,0.035,2,Pre-Arbitration Bypassed,1250000.00,1250000.00,1000000.00,250000.00
Boston Red Sox,Bello                   Brayan Bello,SP,1.082,2,Veteran,1166666.00,1166666.00,1000000.00,166667.00
Boston Red Sox,Houck                   Tanner Houck,SP,2.1,2,Pre-Arbitration,770000.00,770000.00,770000.00,-
Boston Red Sox,Winckowski                   Josh Winckowski,RP,1.074,1,Pre-Arbitration,760000.00,623009.00,760000.00,-
Boston Red Sox,Wong                   Connor Wong,C,1.079,1,Pre-Arbitration,760000.00,760000.00,760000.00,-
Boston Red Sox,Duran                   Jarren Duran,CF,1.151,2,Pre-Arbitration,760000.00,760000.00,760000.00,-
Boston Red Sox,Crawford                   Kutter Crawford,SP,1.136,2,Pre-Arbitration,760000.00,760000.00,760000.00,-
Boston Red Sox,Casas                   Triston Casas,1B,1.032,3,Pre-Arbitration,760000.00,760000.00,760000.00,-
Boston Red Sox,Abreu                   Wilyer Abreu,RF,0.041,2,Pre-Arbitration,749500.00,749500.00,749500.00,-
Boston Red Sox,Valdez                   Enmanuel Valdez,2B,0.077,1,Pre-Arbitration,743500.00,447664.00,743500.00,-
Boston Red Sox,Weissert                   Greg Weissert,RP,0.088,1,Pre-Arbitration,743500.00,643517.00,743500.00,-
Boston Red Sox,Grissom                   Vaughn Grissom,SS,0.094,1,Pre-Arbitration,742000.00,570427.00,742000.00,-
Boston Red Sox,Priester                   Quinn Priester,SP,0.049,1,Pre-Arbitration,740000.00,3978.00,740000.00,-
Boston Red Sox,Shugart                   Chase Shugart,RP,,2,Pre-Arbitration,740000.00,71604.00,740000.00,-
Boston Red Sox,Fitts                   Richard Fitts,SP,,3,Pre-Arbitration,740000.00,87526.00,740000.00,-
Boston Red Sox,Guerrero                   Luis Guerrero,RP,,3,Pre-Arbitration,740000.00,95483.00,740000.00,-
Boston Red Sox,Gasper                   Mickey Gasper,1B,,3,Pre-Arbitration,740000.00,135252.00,740000.00,-
Boston Red Sox,Sogard                   Nick Sogard,2B,,3,Pre-Arbitration,740000.00,194922.00,740000.00,-
Boston Red Sox,Gonzalez                   Romy Gonzalez,3B,1.083,2,Pre-Arbitration,740000.00,688194.00,740000.00,-
Boston Red Sox,Slaten                   Justin Slaten,RP,,0,Pre-Arbitration,740000.00,740000.00,740000.00,-
Boston Red Sox,Devers                   Rafael Devers,3B,6.07,0,Veteran,29318181.00,29318181.00,27500000.00,1818182.00
Boston Red Sox,Giolito                   Lucas Giolito,SP,6.08,0,Veteran,18000000.00,18000000.00,18000000.00,-
Boston Red Sox,Jansen                   Kenley Jansen,RP,13.072,0,Veteran,16000000.00,16000000.00,16000000.00,-
Boston Red Sox,Paxton                   James Paxton,SP,9.151,0,Veteran,7000000.00,2483871.00,4000000.00,3000000.00
Boston Red Sox,Whitlock                   Garrett Whitlock,SP,3,3,Arbitration 1 Bypassed,3500000.00,3500000.00,3250000.00,250000.00
Boston Red Sox,Hendriks                   Liam Hendriks,RP,9.164,0,Veteran,2000000.00,2000000.00,2000000.00,-
Boston Red Sox,Refsnyder                   Rob Refsnyder,RF,5.048,0,Veteran,1850000.00,1850000.00,1850000.00,-
Boston Red Sox,Campbell                   Isaiah Campbell,RP,0.086,2,Pre-Arbitration,746000.00,385056.00,746000.00,-
Boston Red Sox,Murphy                   Chris Murphy,P,0.081,2,Pre-Arbitration,743500.00,743500.00,743500.00,-
Boston Red Sox,Bernardino                   Brennan Bernardino,RP,0.153,1,Pre-Arbitration,740000.00,680238.00,740000.00,-
Boston Red Sox,Hamilton                   David Hamilton,SS,0.02,2,Pre-Arbitration,740000.00,700128.00,740000.00,-
Boston Red Sox,Mata                   Bryan Mata,SP,,0,Pre-Arbitration,740000.00,740000.00,740000.00,-
Chicago Cubs,Bellinger                   Cody Bellinger,RF,6.16,0,Veteran,27500000.00,27500000.00,27500000.00,-
Chicago Cubs,Swanson                   Dansby Swanson,SS,7.047,0,Veteran,26000000.00,26000000.00,25000000.00,1000000.00
Chicago Cubs,Suzuki                   Seiya Suzuki,DH,2,3,Veteran,21000000.00,21000000.00,20000000.00,1000000.00
Chicago Cubs,Happ                   Ian Happ,LF,6.036,0,Veteran,21000000.00,21000000.00,20000000.00,1000000.00
Chicago Cubs,Taillon                   Jameson Taillon,SP,7.11,0,Veteran,18000000.00,18000000.00,18000000.00,-
Chicago Cubs,Hendricks                   Kyle Hendricks,SP,9.081,0,Veteran,16500000.00,16500000.00,16500000.00,-
Chicago Cubs,Hoerner                   Nico Hoerner,2B,4.014,0,Arbitration 2 Bypassed,11500000.00,11500000.00,11500000.00,-
Chicago Cubs,Smyly                   Drew Smyly,RP,11.143,0,Veteran,10500000.00,10500000.00,10500000.00,-
Chicago Cubs,Imanaga                   Shota Imanaga,SP,,0,Veteran,9250000.00,9250000.00,9000000.00,250000.00
Chicago Cubs,Steele                   Justin Steele,SP,2.143,0,Arbitration 1 (S2),4000000.00,4000000.00,4000000.00,-
Chicago Cubs,Paredes                   Isaac Paredes,3B,2.16,0,Arbitration 1 (S2),3400000.00,1169892.00,3400000.00,-
Chicago Cubs,Wisdom                   Patrick Wisdom,3B,3.058,3,Arbitration 1,2725000.00,2725000.00,2725000.00,-
Chicago Cubs,Tauchman                   Mike Tauchman,CF,3.143,0,Arbitration 1,1950000.00,1950000.00,1950000.00,-
Chicago Cubs,Pearson                   Nate Pearson,RP,3.005,1,Arbitration 1,800000.00,275264.00,800000.00,-
Chicago Cubs,Assad                   Javier Assad,SP,1.027,2,Pre-Arbitration,755000.00,755000.00,755000.00,-
Chicago Cubs,Amaya                   Miguel Amaya,C,0.13,0,Pre-Arbitration,746500.00,746500.00,746500.00,-
Chicago Cubs,Busch                   Michael Busch,1B,0.045,2,Pre-Arbitration,741500.00,741500.00,741500.00,-
Chicago Cubs,Kilian                   Caleb Kilian,SP,0.02,1,Pre-Arbitration,740500.00,525492.00,740500.00,-
Chicago Cubs,Alcantara                   Kevin Alcantara,OF,,1,Pre-Arbitration,740000.00,15912.00,740000.00,-
Chicago Cubs,Paredes                   Enoli Paredes,RP,1.103,0,Pre-Arbitration,740000.00,19890.00,740000.00,-
Chicago Cubs,Vazquez                   Luis Vazquez,SS,,2,Pre-Arbitration,740000.00,186989.00,740000.00,-
Chicago Cubs,Bethancourt                   Christian Bethancourt,C,4.038,0,Arbitration 2,740000.00,258570.00,740000.00,-
Chicago Cubs,Roberts                   Ethan Roberts,RP,2,2,Pre-Arbitration,740000.00,343862.00,740000.00,-
Chicago Cubs,Hodge                   Porter Hodge,RP,,3,Pre-Arbitration,740000.00,497311.00,740000.00,-
Chicago Cubs,Thompson                   Keegan Thompson,RP,2.034,0,Pre-Arbitration,740000.00,533052.00,740000.00,-
Chicago Cubs,Miller                   Tyson Miller,RP,0.071,0,Pre-Arbitration,740000.00,548964.00,740000.00,-
Chicago Cubs,Crow-Armstrong                   Pete Crow-Armstrong,CF,0.021,2,Pre-Arbitration,740000.00,592795.00,740000.00,-
Chicago Cubs,Wesneski                   Hayden Wesneski,SP,1.008,1,Pre-Arbitration,740000.00,636480.00,740000.00,-
Chicago Cubs,Alzolay                   Adbert Alzolay,RP,3.05,0,Arbitration 1,2110000.00,2110000.00,2110000.00,-
Chicago Cubs,Almonte                   Yency Almonte,RP,4.143,0,Arbitration 2,1900000.00,1900000.00,1900000.00,-
Chicago Cubs,Madrigal                   Nick Madrigal,2B,3.164,1,Arbitration 2 (S2),1810000.00,1810000.00,1810000.00,-
Chicago Cubs,Merryweather                   Julian Merryweather,RP,3.109,0,Arbitration 1,1175000.00,1175000.00,1175000.00,-
Chicago Cubs,Wicks                   Jordan Wicks,SP,0.037,3,Pre-Arbitration,741500.00,741500.00,741500.00,-
Chicago Cubs,Little                   Luke Little,RP,0.14,2,Pre-Arbitration,740500.00,207021.00,740500.00,-
Chicago Cubs,Davis                   Brennen Davis,OF,,2,Pre-Arbitration,740000.00,63648.00,740000.00,-
Chicago Cubs,López                   Jorge López,RP,5.102,0,Veteran,740000.00,369954.00,740000.00,-
Chicago Cubs,Brewer                   Colten Brewer,RP,2.069,0,Pre-Arbitration,740000.00,656370.00,740000.00,-
Chicago Cubs,Brown                   Ben Brown,RP,,2,Pre-Arbitration,740000.00,732043.00,740000.00,-
Chicago White Sox,Moncada                   Yoan Moncada,3B,6.106,0,Veteran,24800000.00,24800000.00,24000000.00,800000.00
Chicago White Sox,Benintendi                   Andrew Benintendi,LF,7.062,0,Veteran,17100000.00,17100000.00,16500000.00,600000.00
Chicago White Sox,Robert Jr.                   Luis Robert Jr.,CF,4,3,Arbitration 2 Bypassed,12500000.00,12500000.00,12500000.00,-
Chicago White Sox,Lopez                   Nicky Lopez,SS,4.139,0,Arbitration 3 (S2),4300000.00,4300000.00,4300000.00,-
Chicago White Sox,Vaughn                   Andrew Vaughn,1B,3,3,Arbitration 1,3250000.00,3250000.00,3250000.00,-
Chicago White Sox,Soroka                   Michael Soroka,SP,5.009,0,Arbitration 4 (S2),3000000.00,3000000.00,3000000.00,-
Chicago White Sox,Flexen                   Chris Flexen,SP,3.107,0,Veteran,2750000.00,2750000.00,1750000.00,-
Chicago White Sox,De Los Santos                   Enyel De Los Santos,RP,3.015,0,Arbitration 1,1160000.00,268191.00,1160000.00,-
Chicago White Sox,Crochet                   Garrett Crochet,SP,3.028,3,Arbitration 1,800000.00,800000.00,800000.00,-
Chicago White Sox,Sheets                   Gavin Sheets,RF,2.076,1,Pre-Arbitration,756950.00,756950.00,756950.00,-
Chicago White Sox,Lee                   Korey Lee,C,0.071,1,Pre-Arbitration,745000.00,745000.00,745000.00,-
Chicago White Sox,Fletcher                   Dominic Fletcher,RF,0.062,1,Pre-Arbitration,742900.00,595106.00,742900.00,-
Chicago White Sox,Eder                   Jake Eder,SP,,2,Pre-Arbitration,740000.00,71226.00,740000.00,-
Chicago White Sox,Burke                   Sean Burke,SP,,3,Pre-Arbitration,740000.00,79569.00,740000.00,-
Chicago White Sox,Iriarte                   Jairo Iriarte,RP,,2,Pre-Arbitration,740000.00,115376.00,740000.00,-
Chicago White Sox,Berroa                   Prelander Berroa,RP,0.005,1,Pre-Arbitration,740000.00,159139.00,740000.00,-
